time	V(out1)	V(out2)	V(out3)
Step Information: Cap=1p  (Step: 1/4)
5.043120668428763e-01	1.808537e+01	3.433585e+01	4.959498e+01
5.047834473715226e-01	1.819431e+01	3.445350e+01	4.971270e+01
5.052194064663851e-01	1.824146e+01	3.450514e+01	4.976436e+01
5.056571544776096e-01	1.825574e+01	3.452251e+01	4.978168e+01
5.063671299315038e-01	1.826508e+01	3.453596e+01	4.979484e+01
5.073436924315038e-01	1.827460e+01	3.454949e+01	4.980743e+01
5.083202549315038e-01	1.827982e+01	3.455611e+01	4.981224e+01
5.092968174315038e-01	1.827934e+01	3.455363e+01	4.980681e+01
5.102733799315038e-01	1.827248e+01	3.454095e+01	4.978991e+01
5.112499424315038e-01	1.826047e+01	3.452002e+01	4.976373e+01
5.116161533690038e-01	1.825393e+01	3.450892e+01	4.975026e+01
5.118297764158788e-01	1.824569e+01	3.449379e+01	4.973365e+01
5.118908115721288e-01	1.822483e+01	3.445248e+01	4.969191e+01
5.120128818846288e-01	1.816617e+01	3.433598e+01	4.957455e+01
5.122570225096288e-01	1.804727e+01	3.409988e+01	4.933673e+01
5.127453037596288e-01	1.782505e+01	3.365900e+01	4.889240e+01
5.128673740721288e-01	1.777322e+01	3.355859e+01	4.879112e+01
5.131115146971288e-01	1.767236e+01	3.337482e+01	4.860563e+01
5.131725498533788e-01	1.764432e+01	3.333152e+01	4.856190e+01
5.132946201658788e-01	1.758293e+01	3.325295e+01	4.848247e+01
5.135387607908788e-01	1.746810e+01	3.312077e+01	4.834856e+01
5.140270420408788e-01	1.726933e+01	3.290494e+01	4.812931e+01
5.141397735989377e-01	1.723335e+01	3.286638e+01	4.808996e+01
5.143652367150556e-01	1.718834e+01	3.281747e+01	4.803947e+01
5.148161629472915e-01	1.714232e+01	3.276448e+01	4.798335e+01
5.152316069711768e-01	1.712438e+01	3.274059e+01	4.795657e+01
5.156770015516094e-01	1.711439e+01	3.272449e+01	4.793745e+01
5.163991744293313e-01	1.710000e+01	3.270086e+01	4.790913e+01
5.173757369293313e-01	1.708333e+01	3.267337e+01	4.787586e+01
5.183522994293313e-01	1.707105e+01	3.265291e+01	4.785052e+01
5.193288619293313e-01	1.706452e+01	3.264165e+01	4.783552e+01
5.203054244293313e-01	1.706440e+01	3.264066e+01	4.783207e+01
5.212819869293313e-01	1.706945e+01	3.264795e+01	4.783794e+01
5.217092330230813e-01	1.707743e+01	3.266167e+01	4.785482e+01
5.220449263824563e-01	1.718604e+01	3.287681e+01	4.817412e+01
5.224721724762063e-01	1.736584e+01	3.323354e+01	4.868531e+01
5.227163131012063e-01	1.748270e+01	3.346554e+01	4.895331e+01
5.232045943512063e-01	1.771295e+01	3.392248e+01	4.943398e+01
5.236318404449563e-01	1.787812e+01	3.424720e+01	4.976289e+01
5.239980513824563e-01	1.803104e+01	3.446229e+01	4.997903e+01
5.244863326324563e-01	1.819304e+01	3.464658e+01	5.016364e+01
5.251076803868426e-01	1.829952e+01	3.476199e+01	5.027912e+01
5.254753250656181e-01	1.832089e+01	3.478623e+01	5.030334e+01
5.260728719067383e-01	1.833068e+01	3.479978e+01	5.031672e+01
5.270342859462667e-01	1.834132e+01	3.481510e+01	5.033131e+01
5.280108484462667e-01	1.834829e+01	3.482453e+01	5.033925e+01
5.289874109462667e-01	1.834992e+01	3.482541e+01	5.033756e+01
5.299639734462667e-01	1.834532e+01	3.481633e+01	5.032468e+01
5.309405359462667e-01	1.833558e+01	3.479902e+01	5.030253e+01
5.313067468837667e-01	1.832969e+01	3.478896e+01	5.029020e+01
5.317950281337667e-01	1.832002e+01	3.477241e+01	5.027039e+01
5.319476160243917e-01	1.831006e+01	3.475345e+01	5.025037e+01
5.320086511806417e-01	1.828649e+01	3.470672e+01	5.020320e+01
5.321307214931417e-01	1.822744e+01	3.458948e+01	5.008508e+01
5.323748621181417e-01	1.811217e+01	3.436069e+01	4.985454e+01
5.328631433681417e-01	1.789772e+01	3.393547e+01	4.942582e+01
5.329852136806417e-01	1.784704e+01	3.383949e+01	4.932896e+01
5.332293543056417e-01	1.774550e+01	3.366555e+01	4.915327e+01
5.332903894618917e-01	1.771724e+01	3.362497e+01	4.911224e+01
5.334124597743917e-01	1.765752e+01	3.355230e+01	4.903870e+01
5.336566003993917e-01	1.755014e+01	3.343073e+01	4.891539e+01
5.341448816493917e-01	1.736863e+01	3.323349e+01	4.871466e+01
5.342487375730328e-01	1.733962e+01	3.320216e+01	4.868260e+01
5.344564494203152e-01	1.730568e+01	3.316470e+01	4.864366e+01
5.348718731148800e-01	1.727162e+01	3.312423e+01	4.860025e+01
5.352523558733644e-01	1.725736e+01	3.310445e+01	4.857779e+01
5.357107496975156e-01	1.724704e+01	3.308775e+01	4.855793e+01
5.364536252501952e-01	1.723208e+01	3.306317e+01	4.852844e+01
5.374301877501952e-01	1.721531e+01	3.303546e+01	4.849487e+01
5.384067502501952e-01	1.720301e+01	3.301493e+01	4.846939e+01
5.393833127501952e-01	1.719652e+01	3.300368e+01	4.845435e+01
5.403598752501952e-01	1.719646e+01	3.300273e+01	4.845089e+01
5.413364377501952e-01	1.720158e+01	3.301007e+01	4.845676e+01
5.417636838439452e-01	1.720703e+01	3.301870e+01	4.846598e+01
5.420993772033202e-01	1.729548e+01	3.319350e+01	4.872476e+01
5.425266232970702e-01	1.747083e+01	3.354129e+01	4.922706e+01
5.427707639220702e-01	1.758311e+01	3.376408e+01	4.948917e+01
5.432590451720702e-01	1.780684e+01	3.420794e+01	4.996070e+01
5.436862912658202e-01	1.796783e+01	3.452296e+01	5.028026e+01
5.440525022033202e-01	1.811806e+01	3.472958e+01	5.048789e+01
5.445407834533202e-01	1.827190e+01	3.490347e+01	5.066208e+01
5.451283178827080e-01	1.836506e+01	3.500470e+01	5.076337e+01
5.455089205511638e-01	1.838480e+01	3.502740e+01	5.078605e+01
5.461273241867790e-01	1.839450e+01	3.504102e+01	5.079947e+01
5.471038866867790e-01	1.840527e+01	3.505652e+01	5.081419e+01
5.480804491867790e-01	1.841209e+01	3.506572e+01	5.082182e+01
5.490570116867790e-01	1.841348e+01	3.506621e+01	5.081967e+01
5.500335741867790e-01	1.840861e+01	3.505669e+01	5.080624e+01
5.510101366867790e-01	1.839858e+01	3.503891e+01	5.078354e+01
5.513763476242790e-01	1.839259e+01	3.502869e+01	5.077102e+01
5.518646288742790e-01	1.838332e+01	3.501298e+01	5.075201e+01
5.520172167649040e-01	1.837737e+01	3.500206e+01	5.074001e+01
5.520782519211540e-01	1.835934e+01	3.496643e+01	5.070393e+01
5.522003222336540e-01	1.830481e+01	3.485823e+01	5.059484e+01
5.524444628586540e-01	1.819194e+01	3.463427e+01	5.036910e+01
5.529327441086540e-01	1.798275e+01	3.421968e+01	4.995095e+01
5.530548144211540e-01	1.793280e+01	3.412605e+01	4.985644e+01
5.532989550461540e-01	1.783125e+01	3.395642e+01	4.968502e+01
5.533599902024040e-01	1.780329e+01	3.391737e+01	4.964553e+01
5.534820605149040e-01	1.774525e+01	3.384808e+01	4.957536e+01
5.537262011399040e-01	1.764270e+01	3.373261e+01	4.945811e+01
5.542144823899040e-01	1.747241e+01	3.354720e+01	4.926917e+01
5.543130525126569e-01	1.744752e+01	3.352016e+01	4.924141e+01
5.545101927581627e-01	1.741992e+01	3.348923e+01	4.920906e+01
5.549044732491742e-01	1.739212e+01	3.345535e+01	4.917234e+01
5.552644854677472e-01	1.737974e+01	3.343768e+01	4.915211e+01
5.557304754340200e-01	1.736921e+01	3.342058e+01	4.913174e+01
5.564854287629035e-01	1.735386e+01	3.339531e+01	4.910141e+01
5.574619912629035e-01	1.733694e+01	3.336732e+01	4.906749e+01
5.584385537629035e-01	1.732456e+01	3.334660e+01	4.904173e+01
5.594151162629035e-01	1.731800e+01	3.333521e+01	4.902648e+01
5.603916787629035e-01	1.731790e+01	3.333414e+01	4.902283e+01
5.613682412629035e-01	1.732297e+01	3.334135e+01	4.902851e+01
5.617954873566535e-01	1.732764e+01	3.334843e+01	4.903542e+01
5.621311807160285e-01	1.738958e+01	3.347017e+01	4.921458e+01
5.623753213410285e-01	1.749102e+01	3.367138e+01	4.949783e+01
5.628636025910285e-01	1.770224e+01	3.409034e+01	5.003159e+01
5.632298135285285e-01	1.786030e+01	3.440281e+01	5.036854e+01
5.637180947785285e-01	1.804763e+01	3.476255e+01	5.073814e+01
5.640843057160285e-01	1.819389e+01	3.496798e+01	5.094548e+01
5.645725869660285e-01	1.834106e+01	3.513652e+01	5.111450e+01
5.651403322262417e-01	1.842709e+01	3.523069e+01	5.120877e+01
5.655284770044331e-01	1.844604e+01	3.525269e+01	5.123075e+01
5.661590055200079e-01	1.845580e+01	3.526648e+01	5.124434e+01
5.671355680200079e-01	1.846663e+01	3.528209e+01	5.125916e+01
5.681121305200079e-01	1.847348e+01	3.529132e+01	5.126679e+01
5.690886930200079e-01	1.847485e+01	3.529178e+01	5.126457e+01
5.700652555200079e-01	1.846994e+01	3.528220e+01	5.125105e+01
5.710418180200079e-01	1.845853e+01	3.526222e+01	5.122584e+01
5.720183805200079e-01	1.843823e+01	3.522647e+01	5.118386e+01
5.721404508325079e-01	1.842862e+01	3.520803e+01	5.116455e+01
5.722320035668829e-01	1.839502e+01	3.514147e+01	5.109732e+01
5.723540738793829e-01	1.833799e+01	3.502828e+01	5.098323e+01
5.725982145043829e-01	1.823005e+01	3.481433e+01	5.076748e+01
5.730864957543829e-01	1.803032e+01	3.442134e+01	5.037088e+01
5.732085660668829e-01	1.798026e+01	3.433354e+01	5.028217e+01
5.734527066918829e-01	1.787581e+01	3.418756e+01	5.013440e+01
5.739409879418829e-01	1.767083e+01	3.394626e+01	4.988950e+01
5.740601366152960e-01	1.762931e+01	3.390077e+01	4.984314e+01
5.742984339621222e-01	1.757364e+01	3.384065e+01	4.978127e+01
5.747750286557747e-01	1.751245e+01	3.377157e+01	4.970871e+01
5.752162646676391e-01	1.748907e+01	3.374151e+01	4.967546e+01
5.756520432493599e-01	1.747873e+01	3.372491e+01	4.965576e+01
5.763588748938719e-01	1.746404e+01	3.370072e+01	4.962674e+01
5.773354373938719e-01	1.744648e+01	3.367167e+01	4.959156e+01
5.783119998938719e-01	1.743325e+01	3.364955e+01	4.956419e+01
5.792885623938719e-01	1.742574e+01	3.363658e+01	4.954711e+01
5.802651248938719e-01	1.742462e+01	3.363385e+01	4.954156e+01
5.812416873938719e-01	1.742869e+01	3.363942e+01	4.954535e+01
5.816689334876219e-01	1.743295e+01	3.364583e+01	4.955148e+01
5.820961795813719e-01	1.745772e+01	3.369273e+01	4.961759e+01
5.824623905188719e-01	1.760188e+01	3.397853e+01	5.002510e+01
5.829506717688719e-01	1.780973e+01	3.439069e+01	5.054340e+01
5.833168827063719e-01	1.796335e+01	3.469225e+01	5.086733e+01
5.838051639563719e-01	1.814883e+01	3.503514e+01	5.121926e+01
5.841713748938719e-01	1.829226e+01	3.522636e+01	5.141209e+01
5.846596561438719e-01	1.842645e+01	3.537791e+01	5.156404e+01
5.851730932710342e-01	1.849469e+01	3.545293e+01	5.163915e+01
5.855817973881824e-01	1.851140e+01	3.547283e+01	5.165901e+01
5.862453194940377e-01	1.852119e+01	3.548686e+01	5.167281e+01
5.872218819940377e-01	1.853189e+01	3.550225e+01	5.168735e+01
5.881984444940377e-01	1.853846e+01	3.551102e+01	5.169445e+01
5.891750069940377e-01	1.853946e+01	3.551089e+01	5.169152e+01
5.901515694940377e-01	1.853413e+01	3.550064e+01	5.167722e+01
5.911281319940377e-01	1.852232e+01	3.548001e+01	5.165124e+01
5.921046944940377e-01	1.850186e+01	3.544409e+01	5.160898e+01
5.922267648065377e-01	1.849257e+01	3.542630e+01	5.159032e+01
5.923183175409127e-01	1.845999e+01	3.536180e+01	5.152513e+01
5.924403878534127e-01	1.840440e+01	3.525151e+01	5.141393e+01
5.926845284784127e-01	1.829936e+01	3.504359e+01	5.120418e+01
5.931728097284127e-01	1.810459e+01	3.466367e+01	5.082061e+01
5.932948800409127e-01	1.805494e+01	3.457935e+01	5.073538e+01
5.935390206659127e-01	1.795227e+01	3.444075e+01	5.059495e+01
5.940273019159127e-01	1.775693e+01	3.421442e+01	5.036499e+01
5.941400140092645e-01	1.772062e+01	3.417473e+01	5.032446e+01
5.943654381959683e-01	1.767346e+01	3.412336e+01	5.027142e+01
5.948162865693759e-01	1.762181e+01	3.406423e+01	5.020895e+01
5.952316530486340e-01	1.760146e+01	3.403753e+01	5.017921e+01
5.956770765037681e-01	1.759087e+01	3.402048e+01	5.015895e+01
5.963992954140566e-01	1.757575e+01	3.399554e+01	5.012902e+01
5.973758579140566e-01	1.755810e+01	3.396630e+01	5.009358e+01
5.983524204140566e-01	1.754485e+01	3.394410e+01	5.006609e+01
5.993289829140566e-01	1.753734e+01	3.393112e+01	5.004895e+01
6.003055454140566e-01	1.753626e+01	3.392841e+01	5.004337e+01
6.012821079140566e-01	1.754037e+01	3.393399e+01	5.004713e+01
6.016483188515566e-01	1.754518e+01	3.394176e+01	5.005575e+01
6.021823764687441e-01	1.756649e+01	3.398116e+01	5.010966e+01
6.026096225624941e-01	1.772894e+01	3.430307e+01	5.058671e+01
6.030368686562441e-01	1.790801e+01	3.465802e+01	5.101858e+01
6.035251499062441e-01	1.810779e+01	3.505371e+01	5.143384e+01
6.039523959999941e-01	1.826316e+01	3.532539e+01	5.170910e+01
6.043186069374941e-01	1.839980e+01	3.548704e+01	5.187123e+01
6.048068881874941e-01	1.851045e+01	3.560858e+01	5.199293e+01
6.052281495003120e-01	1.855455e+01	3.565746e+01	5.204183e+01
6.056713773504272e-01	1.856836e+01	3.567461e+01	5.205894e+01
6.063900954066062e-01	1.857840e+01	3.568917e+01	5.207319e+01
6.073666579066062e-01	1.858872e+01	3.570394e+01	5.208701e+01
6.083432204066062e-01	1.859467e+01	3.571173e+01	5.209296e+01
6.093197829066062e-01	1.859491e+01	3.571037e+01	5.208863e+01
6.102963454066062e-01	1.858876e+01	3.569880e+01	5.207280e+01
6.112729079066062e-01	1.857744e+01	3.567895e+01	5.204768e+01
6.113949782191062e-01	1.857553e+01	3.567569e+01	5.204366e+01
6.116391188441062e-01	1.857101e+01	3.566803e+01	5.203434e+01
6.121274000941062e-01	1.856119e+01	3.565142e+01	5.201428e+01
6.122799879847312e-01	1.855517e+01	3.564043e+01	5.200215e+01
6.123410231409812e-01	1.853828e+01	3.560709e+01	5.196835e+01
6.124630934534812e-01	1.848759e+01	3.550660e+01	5.186694e+01
6.127072340784812e-01	1.838358e+01	3.530064e+01	5.165913e+01
6.131955153284812e-01	1.819181e+01	3.492485e+01	5.127964e+01
6.133175856409812e-01	1.814354e+01	3.484110e+01	5.119497e+01
6.135617262659812e-01	1.804400e+01	3.470298e+01	5.105501e+01
6.140500075159812e-01	1.785335e+01	3.447891e+01	5.082726e+01
6.141610170330808e-01	1.781832e+01	3.444036e+01	5.078787e+01
6.143830360672801e-01	1.777303e+01	3.439087e+01	5.073671e+01
6.148270741356786e-01	1.772371e+01	3.433410e+01	5.067662e+01
6.152356732234172e-01	1.770407e+01	3.430814e+01	5.064762e+01
6.156836158260186e-01	1.769333e+01	3.429082e+01	5.062704e+01
6.164098500179747e-01	1.767798e+01	3.426549e+01	5.059662e+01
6.173864125179747e-01	1.766015e+01	3.423594e+01	5.056079e+01
6.183629750179747e-01	1.764675e+01	3.421345e+01	5.053293e+01
6.193395375179747e-01	1.763910e+01	3.420020e+01	5.051546e+01
6.203161000179747e-01	1.763788e+01	3.419723e+01	5.050955e+01
6.212926625179747e-01	1.764185e+01	3.420256e+01	5.051298e+01
6.216588734554747e-01	1.764553e+01	3.420806e+01	5.051821e+01
6.221471547054747e-01	1.765896e+01	3.423199e+01	5.054939e+01
6.224828480648497e-01	1.775006e+01	3.441188e+01	5.081506e+01
6.229100941585997e-01	1.791603e+01	3.474068e+01	5.126617e+01
6.231542347835997e-01	1.801895e+01	3.494461e+01	5.149100e+01
6.236425160335997e-01	1.820784e+01	3.531784e+01	5.187927e+01
6.240087269710997e-01	1.833902e+01	3.552932e+01	5.209343e+01
6.244970082210997e-01	1.848907e+01	3.571687e+01	5.228185e+01
6.251117336594992e-01	1.860058e+01	3.584276e+01	5.240797e+01
6.254819235719720e-01	1.862417e+01	3.586951e+01	5.243470e+01
6.260835695955134e-01	1.863316e+01	3.588252e+01	5.244753e+01
6.270513232452970e-01	1.864455e+01	3.589904e+01	5.246329e+01
6.280278857452970e-01	1.865220e+01	3.590953e+01	5.247226e+01
6.290044482452970e-01	1.865447e+01	3.591142e+01	5.247155e+01
6.299810107452970e-01	1.865050e+01	3.590332e+01	5.245962e+01
6.309575732452970e-01	1.864003e+01	3.588483e+01	5.243598e+01
6.319341357452970e-01	1.862453e+01	3.585830e+01	5.240331e+01
6.320562060577970e-01	1.862213e+01	3.585424e+01	5.239839e+01
6.323003466827970e-01	1.861557e+01	3.584280e+01	5.238513e+01
6.323613818390470e-01	1.860661e+01	3.582533e+01	5.236720e+01
6.324834521515470e-01	1.856492e+01	3.574286e+01	5.228379e+01
6.327275927765470e-01	1.846448e+01	3.554402e+01	5.208309e+01
6.332158740265470e-01	1.827530e+01	3.517302e+01	5.170834e+01
6.333379443390470e-01	1.822786e+01	3.508997e+01	5.162436e+01
6.335820849640470e-01	1.813007e+01	3.495225e+01	5.148478e+01
6.340703662140470e-01	1.794314e+01	3.473090e+01	5.125971e+01
6.341798459540927e-01	1.790919e+01	3.469341e+01	5.122139e+01
6.343988054341841e-01	1.786537e+01	3.464539e+01	5.117171e+01
6.348367243943669e-01	1.781775e+01	3.459034e+01	5.111334e+01
6.352392685013756e-01	1.779858e+01	3.456489e+01	5.108487e+01
6.356894638001260e-01	1.778768e+01	3.454732e+01	5.106396e+01
6.364192872482253e-01	1.777212e+01	3.452161e+01	5.103310e+01
6.373958497482253e-01	1.775413e+01	3.449176e+01	5.099689e+01
6.383724122482253e-01	1.774058e+01	3.446900e+01	5.096869e+01
6.393489747482253e-01	1.773280e+01	3.445550e+01	5.095089e+01
6.403255372482253e-01	1.773145e+01	3.445228e+01	5.094467e+01
6.413020997482253e-01	1.773528e+01	3.445736e+01	5.094779e+01
6.416683106857253e-01	1.773890e+01	3.446276e+01	5.095288e+01
6.421565919357253e-01	1.774567e+01	3.447335e+01	5.096407e+01
6.424922852951003e-01	1.781680e+01	3.461329e+01	5.117017e+01
6.429195313888503e-01	1.797698e+01	3.493050e+01	5.161682e+01
6.431636720138503e-01	1.807681e+01	3.512825e+01	5.184114e+01
6.436519532638503e-01	1.826407e+01	3.549836e+01	5.222991e+01
6.440181642013503e-01	1.839203e+01	3.570721e+01	5.244165e+01
6.445064454513503e-01	1.853926e+01	3.589365e+01	5.262902e+01
6.451153138059430e-01	1.864896e+01	3.601839e+01	5.275401e+01
6.454877517601840e-01	1.867265e+01	3.604527e+01	5.278087e+01
6.460930173447808e-01	1.868167e+01	3.605838e+01	5.279379e+01
6.470663636025250e-01	1.869321e+01	3.607511e+01	5.280977e+01
6.480429261025250e-01	1.870091e+01	3.608569e+01	5.281880e+01
6.490194886025250e-01	1.870321e+01	3.608762e+01	5.281812e+01
6.499960511025250e-01	1.869927e+01	3.607956e+01	5.280619e+01
6.509726136025250e-01	1.868882e+01	3.606110e+01	5.278256e+01
6.519491761025250e-01	1.867334e+01	3.603460e+01	5.274990e+01
6.520712464150250e-01	1.867096e+01	3.603057e+01	5.274501e+01
6.523153870400250e-01	1.866566e+01	3.602166e+01	5.273428e+01
6.523764221962750e-01	1.866087e+01	3.601251e+01	5.272467e+01
6.524984925087750e-01	1.863818e+01	3.596803e+01	5.267924e+01
6.525900452431500e-01	1.860160e+01	3.589556e+01	5.260607e+01
6.527121155556500e-01	1.854992e+01	3.579313e+01	5.250269e+01
6.529562561806500e-01	1.845317e+01	3.560566e+01	5.231334e+01
6.534445374306500e-01	1.826836e+01	3.527034e+01	5.197424e+01
6.535666077431500e-01	1.822026e+01	3.519813e+01	5.190109e+01
6.538107483681500e-01	1.812781e+01	3.508462e+01	5.178570e+01
6.542990296181500e-01	1.797104e+01	3.490648e+01	5.160380e+01
6.543911398041056e-01	1.794999e+01	3.488308e+01	5.157970e+01
6.545753601760166e-01	1.792686e+01	3.485666e+01	5.155186e+01
6.549438009198386e-01	1.790204e+01	3.482579e+01	5.151818e+01
6.552791100088493e-01	1.789029e+01	3.480883e+01	5.149868e+01
6.557542553592358e-01	1.787905e+01	3.479050e+01	5.147680e+01
6.565237455148976e-01	1.786264e+01	3.476337e+01	5.144419e+01
6.575003080148976e-01	1.784483e+01	3.473375e+01	5.140823e+01
6.584768705148976e-01	1.783161e+01	3.471151e+01	5.138056e+01
6.594534330148976e-01	1.782427e+01	3.469867e+01	5.136348e+01
6.604299955148976e-01	1.782339e+01	3.469617e+01	5.135803e+01
6.614065580148976e-01	1.782770e+01	3.470197e+01	5.136192e+01
6.617727689523976e-01	1.783146e+01	3.470756e+01	5.136720e+01
6.622610502023976e-01	1.783966e+01	3.472095e+01	5.138246e+01
6.625967435617726e-01	1.791483e+01	3.486892e+01	5.160029e+01
6.630239896555226e-01	1.807266e+01	3.518136e+01	5.203213e+01
6.632681302805226e-01	1.816940e+01	3.537278e+01	5.224529e+01
6.637564115305226e-01	1.834725e+01	3.572215e+01	5.261039e+01
6.641226224680226e-01	1.847300e+01	3.591648e+01	5.280728e+01
6.646109037180226e-01	1.860746e+01	3.608020e+01	5.297173e+01
6.651547717419332e-01	1.868757e+01	3.617080e+01	5.306249e+01
6.655519793819028e-01	1.870672e+01	3.619329e+01	5.308496e+01
6.661970626789609e-01	1.871655e+01	3.620747e+01	5.309892e+01
6.671736251789609e-01	1.872794e+01	3.622396e+01	5.311458e+01
6.681501876789609e-01	1.873528e+01	3.623395e+01	5.312294e+01
6.691267501789609e-01	1.873709e+01	3.623510e+01	5.312135e+01
6.701033126789609e-01	1.873260e+01	3.622617e+01	5.310842e+01
6.710798751789609e-01	1.872161e+01	3.620684e+01	5.308379e+01
6.720564376789609e-01	1.870564e+01	3.617956e+01	5.305022e+01
6.721785079914609e-01	1.870320e+01	3.617544e+01	5.304523e+01
6.724226486164609e-01	1.869770e+01	3.616616e+01	5.303411e+01
6.724836837727109e-01	1.869154e+01	3.615429e+01	5.302177e+01
6.726057540852109e-01	1.866278e+01	3.609768e+01	5.296421e+01
6.726973068195859e-01	1.862549e+01	3.602380e+01	5.288962e+01
6.728193771320859e-01	1.857565e+01	3.592508e+01	5.278994e+01
6.730635177570859e-01	1.848188e+01	3.574603e+01	5.260899e+01
6.735517990070859e-01	1.830019e+01	3.542906e+01	5.228821e+01
6.736738693195859e-01	1.825352e+01	3.536178e+01	5.221998e+01
6.739180099445859e-01	1.816780e+01	3.525878e+01	5.211508e+01
6.744062911945859e-01	1.803023e+01	3.510222e+01	5.195473e+01
6.744901510748186e-01	1.801450e+01	3.508447e+01	5.193634e+01
6.746578708352838e-01	1.799838e+01	3.506542e+01	5.191599e+01
6.749933103562145e-01	1.797995e+01	3.504151e+01	5.188950e+01
6.752975135802747e-01	1.797021e+01	3.502702e+01	5.187267e+01
6.757841748194406e-01	1.795871e+01	3.500820e+01	5.185019e+01
6.765719176179882e-01	1.794185e+01	3.498030e+01	5.181665e+01
6.775484801179882e-01	1.792405e+01	3.495068e+01	5.178064e+01
6.785250426179882e-01	1.791092e+01	3.492854e+01	5.175306e+01
6.795016051179882e-01	1.790371e+01	3.491588e+01	5.173614e+01
6.804781676179882e-01	1.790299e+01	3.491359e+01	5.173090e+01
6.814547301179882e-01	1.790743e+01	3.491958e+01	5.173496e+01
6.818209410554882e-01	1.791125e+01	3.492525e+01	5.174034e+01
6.823092223054882e-01	1.791806e+01	3.493582e+01	5.175133e+01
6.826449156648632e-01	1.798438e+01	3.506607e+01	5.194258e+01
6.830721617586132e-01	1.813887e+01	3.537180e+01	5.236626e+01
6.833163023836132e-01	1.823302e+01	3.555791e+01	5.257435e+01
6.838045836336132e-01	1.840661e+01	3.589714e+01	5.292958e+01
6.841707945711132e-01	1.853072e+01	3.608443e+01	5.311934e+01
6.846590758211132e-01	1.865888e+01	3.623850e+01	5.327407e+01
6.851728754899792e-01	1.872795e+01	3.631660e+01	5.335231e+01
6.855814429732666e-01	1.874533e+01	3.633738e+01	5.337306e+01
6.862447461007423e-01	1.875546e+01	3.635200e+01	5.338744e+01
6.872213086007423e-01	1.876681e+01	3.636841e+01	5.340300e+01
6.881978711007423e-01	1.877402e+01	3.637820e+01	5.341111e+01
6.891744336007423e-01	1.877566e+01	3.637907e+01	5.340919e+01
6.901509961007423e-01	1.877097e+01	3.636982e+01	5.339588e+01
6.911275586007423e-01	1.875978e+01	3.635019e+01	5.337089e+01
6.921041211007423e-01	1.874364e+01	3.632263e+01	5.333699e+01
6.922261914132423e-01	1.874119e+01	3.631848e+01	5.333196e+01
6.924703320382423e-01	1.873576e+01	3.630935e+01	5.332097e+01
6.925313671944923e-01	1.873100e+01	3.630029e+01	5.331144e+01
6.926534375069923e-01	1.870879e+01	3.625679e+01	5.326698e+01
6.927449902413673e-01	1.867392e+01	3.618775e+01	5.319722e+01
6.928670605538673e-01	1.862505e+01	3.609098e+01	5.309949e+01
6.931112011788673e-01	1.853294e+01	3.591558e+01	5.292217e+01
6.935994824288673e-01	1.835433e+01	3.560619e+01	5.260894e+01
6.937215527413673e-01	1.830877e+01	3.554096e+01	5.254276e+01
6.939656933663673e-01	1.822654e+01	3.544246e+01	5.244234e+01
6.944539746163673e-01	1.809736e+01	3.529495e+01	5.229101e+01
6.945341493407262e-01	1.808360e+01	3.527929e+01	5.227472e+01
6.946944987894440e-01	1.806981e+01	3.526271e+01	5.225690e+01
6.950151976868796e-01	1.805349e+01	3.524113e+01	5.223283e+01
6.953247466388907e-01	1.804388e+01	3.522666e+01	5.221596e+01
6.958284371874018e-01	1.803197e+01	3.520713e+01	5.219262e+01
6.966431031509207e-01	1.801455e+01	3.517829e+01	5.215791e+01
6.976196656509207e-01	1.799688e+01	3.514884e+01	5.212207e+01
6.985962281509207e-01	1.798400e+01	3.512706e+01	5.209487e+01
6.995727906509207e-01	1.797709e+01	3.511486e+01	5.207844e+01
7.005493531509207e-01	1.797669e+01	3.511306e+01	5.207371e+01
7.015259156509207e-01	1.798145e+01	3.511952e+01	5.207828e+01
7.018921265884207e-01	1.798536e+01	3.512534e+01	5.208381e+01
7.023804078384207e-01	1.799249e+01	3.513648e+01	5.209558e+01
7.027161011977957e-01	1.805890e+01	3.526688e+01	5.228679e+01
7.031433472915457e-01	1.821120e+01	3.556818e+01	5.269963e+01
7.033874879165457e-01	1.830293e+01	3.574895e+01	5.290006e+01
7.038757691665457e-01	1.847166e+01	3.607392e+01	5.323965e+01
7.042419801040457e-01	1.859321e+01	3.625035e+01	5.341833e+01
7.047302613540457e-01	1.871183e+01	3.639068e+01	5.355922e+01
7.051995403745684e-01	1.876725e+01	3.645345e+01	5.362210e+01
7.056248331910064e-01	1.878242e+01	3.647210e+01	5.364071e+01
7.063149110392003e-01	1.879281e+01	3.648715e+01	5.365549e+01
7.072914735392003e-01	1.880402e+01	3.650333e+01	5.367078e+01
7.082680360392003e-01	1.881098e+01	3.651273e+01	5.367842e+01
7.092445985392003e-01	1.881229e+01	3.651308e+01	5.367589e+01
7.102211610392003e-01	1.880725e+01	3.650325e+01	5.366191e+01
7.111977235392003e-01	1.879571e+01	3.648306e+01	5.363627e+01
7.121742860392003e-01	1.877926e+01	3.645499e+01	5.360178e+01
7.122963563517003e-01	1.877677e+01	3.645079e+01	5.359669e+01
7.125404969767003e-01	1.877127e+01	3.644154e+01	5.358557e+01
7.126015321329503e-01	1.876639e+01	3.643225e+01	5.357581e+01
7.127236024454503e-01	1.874375e+01	3.638791e+01	5.353049e+01
